"when","temperature","wind_speed","wind_dir","rel_humidity","pressure","solar_radiation","rainfall"
2015-01-03 15:10:00,-3.265,1.986,141.3,59.89,1001,17.95,0
2015-01-03 15:20:00,-3.745,3.068,142.1,69.11,1001,19.05,0
2015-01-03 15:30:00,-4.163,2.374,139.7,74.55,1001,21.74,0
2015-01-03 15:40:00,-4.427,1.883,137.4,78.1,1000,15.6,0.254
2015-01-03 15:50:00,-4.567,2.552,141.7,81.2,1000,10.28,0
2015-01-03 16:00:00,-4.722,2.722,147.2,83.8,1000,8.97,0.254
2015-01-03 16:10:00,-4.814,3.168,147.1,85.8,1000,6.275,0
2015-01-03 16:20:00,-4.928,2.039,142.1,87,999,3.161,0.254
2015-01-03 16:30:00,-4.974,1.961,136.5,87.3,999,1.191,0.254
2015-01-03 16:40:00,-4.999,2.397,142.6,87.9,999,0.33,0
2015-01-03 16:50:00,-5.047,2.192,143.5,88.5,999,0.113,0.254
2015-01-03 17:00:00,-5.094,1.622,137.7,88.8,999,0,0.254
2015-01-03 17:10:00,-5.139,0.805,121.9,88.6,999,0,0.254
2015-01-03 17:20:00,-5.143,0.464,122.7,88.5,998,0,0.254
2015-01-03 17:30:00,-5.149,0.532,97.1,88.2,998,0,0
2015-01-03 17:40:00,-5.154,0.775,104.7,88.4,998,0,0.254
2015-01-03 17:50:00,-5.181,0.765,115.7,88.4,998,0,0
2015-01-03 18:00:00,-5.199,1.171,118.1,87.5,998,0,0.254
2015-01-03 18:10:00,-5.206,0.373,107.2,88.5,998,0,0
2015-01-03 18:20:00,-5.202,0.739,108.8,88.2,998,0,0.254
2015-01-03 18:30:00,-5.21,0.549,127.1,88.5,998,0,0.254
2015-01-03 18:40:00,-5.219,0.697,129.1,88.9,998,0,0
2015-01-03 18:50:00,-5.223,0.473,124.3,88.9,997,0,0.254
2015-01-03 19:00:00,-5.217,0.263,97.7,89.5,997,0,0.254
2015-01-03 19:10:00,-5.215,0.342,118,89.2,997,0,0.254
2015-01-03 19:20:00,-5.224,0.276,96.2,89.5,997,0,0.254
2015-01-03 19:30:00,-5.218,0.229,81,89.4,997,0,0.254
2015-01-03 19:40:00,-5.214,0.635,30.59,88.6,997,0,0.508
2015-01-03 19:50:00,-5.215,0.548,8.58,88.6,997,0,0.254
2015-01-03 20:00:00,-5.201,0.459,16.59,88.7,997,0,0.254
2015-01-03 20:10:00,-5.239,1.034,15.61,88.9,996,0,0.254
2015-01-03 20:20:00,-5.304,0.954,13.03,88,996,0,0.254
2015-01-03 20:30:00,-5.349,1.172,2.491,88.1,996,0,0.254
2015-01-03 20:40:00,-5.355,1.019,23.96,88.8,996,0,0.508
2015-01-03 20:50:00,-5.409,1.373,13.96,88.3,995,0,0
2015-01-03 21:00:00,-5.421,1.748,12.61,88.2,995,0,0.254
2015-01-03 21:10:00,-5.469,1.603,17.36,88.2,995,0,0.254
2015-01-03 21:20:00,-5.512,1.818,7.744,88.3,994,0,0.254
2015-01-03 21:30:00,-5.528,1.307,8.95,88.5,994,0.107,0.254
2015-01-03 21:40:00,-5.562,1.419,2.977,89.1,993,0.016,0
2015-01-03 21:50:00,-5.548,1.514,343.2,89.4,993,0.115,0.254
2015-01-03 22:00:00,-5.502,0.908,1.962,90.1,993,0.368,0.254
2015-01-03 22:10:00,-5.328,0.751,6.675,91,992,2.936,0
2015-01-03 22:20:00,-4.891,0.638,6.494,91.9,992,4.869,0.508
2015-01-03 22:30:00,-4.37,0.976,13.69,91.8,992,1.904,0.254
2015-01-03 22:40:00,-4.136,0.998,43.41,91.1,992,0.832,0
2015-01-03 22:50:00,-3.834,0.628,42.52,91.8,992,1.689,0.254
2015-01-03 23:00:00,-3.719,1.269,36.96,91,991,2.103,0.254
2015-01-03 23:10:00,-3.814,0.936,25.54,91.3,991,2.503,0.508
2015-01-03 23:20:00,-3.956,1.682,14.45,90.4,991,2.333,0
2015-01-03 23:30:00,-4.084,1.738,9.92,91.1,990,2.583,0.508
2015-01-03 23:40:00,-4.047,1.85,11.1,91.3,990,3.55,0.254
2015-01-03 23:50:00,-3.963,1.893,11.7,91.6,990,3.263,0.254
2015-01-04 00:00:00,-3.841,1.957,2.536,91.2,989,0.676,0.254
2015-01-04 00:10:00,-3.82,2.381,358.5,90.4,989,0.231,0.254
2015-01-04 00:20:00,-3.874,2.138,357.3,90.6,989,0.984,0.254
2015-01-04 00:30:00,-3.849,2.228,352.9,91,988,0.719,0
2015-01-04 00:40:00,-3.769,2.277,354.4,91.6,988,1.478,0.254
2015-01-04 00:50:00,-3.575,2.083,351,92.9,988,4.537,0.254
2015-01-04 01:00:00,-3.136,1.783,354,93.8,988,3.017,0.508
2015-01-04 01:10:00,-2.925,2.126,356,92.7,987,2.069,0.254
2015-01-04 01:20:00,-2.758,1.715,357.3,92.8,987,2.99,0.254
2015-01-04 01:30:00,-2.602,1.475,354.1,93.3,987,3.419,0.508
2015-01-04 01:40:00,-2.424,1.819,352.7,93.1,986,3.185,0.254
2015-01-04 01:50:00,-2.156,1.576,358.3,93.6,986,3.14,0.508
2015-01-04 02:00:00,-1.959,1.586,355.9,93.4,986,2.01,0.254
2015-01-04 02:10:00,-1.875,1.686,0.905,93.1,986,2.37,0.254
2015-01-04 02:20:00,-1.675,1.82,353.4,92.7,985,1.135,0.254
2015-01-04 02:30:00,-1.646,1.83,355.2,92.3,985,0.809,0.254
2015-01-04 02:40:00,-1.477,1.473,357.9,93.2,985,2.297,0.508
2015-01-04 02:50:00,-1.174,1.193,5.449,93.9,985,1.2,0.508
2015-01-04 03:00:00,-0.874,1.282,356.4,94,985,0.313,0.508
2015-01-04 03:10:00,-0.657,1.666,348.6,93.1,985,0.381,0.508
2015-01-04 03:20:00,-0.573,1.069,356.4,93.3,984,0.56,0.508
2015-01-04 03:30:00,-0.429,0,0,93.7,984,0.124,0.254
2015-01-04 03:40:00,-0.339,0,0,93.7,984,0.029,0.508
2015-01-04 03:50:00,-0.231,0,0,93.2,983,0.118,0.254
2015-01-04 04:00:00,-0.152,0,0,92.4,983,0.002,0.254
2015-01-04 04:10:00,-0.165,0,0,92.1,983,0,0.254
2015-01-04 04:20:00,-0.178,0,0,92.6,983,0.107,0
2015-01-04 04:30:00,-0.131,0,0,92.5,983,0.258,0.254
2015-01-04 04:40:00,-0.065,0,0,92.4,983,0.137,0.254
2015-01-04 04:50:00,0.005,0,0,92.2,982,0.015,0.254
2015-01-04 05:00:00,0.03,0,0,92.3,982,0,0.254
2015-01-04 05:10:00,0.048,0,0,93.3,982,0,0.508
2015-01-04 05:20:00,0.062,0,0,93.4,982,0,0.508
2015-01-04 05:30:00,0.098,0,0,93.9,981,0,0.508
2015-01-04 05:40:00,0.122,0,0,94.3,981,0,0.254
2015-01-04 05:50:00,0.12,0,0,94.3,981,0,0
2015-01-04 06:00:00,0.137,0,0,94.5,981,0,0.254
2015-01-04 06:10:00,0.164,0,0,95.1,981,0.001,0.508
2015-01-04 06:20:00,0.18,0,0,95.3,982,0.014,0.254
2015-01-04 06:30:00,0.195,0,0,95,981,0.085,0.508
2015-01-04 06:40:00,0.206,0,0,95.2,981,0.085,0.254
2015-01-04 06:50:00,0.201,0,0,95,981,0.017,0.254
2015-01-04 07:00:00,0.176,0,0,94.9,981,0.046,0.254
2015-01-04 07:10:00,0.173,0,0,95.4,980,0.211,0.254
2015-01-04 07:20:00,0.172,0,0,95.6,981,0.215,0.254
2015-01-04 07:30:00,0.178,0,0,95.5,981,0.564,1.016
2015-01-04 07:40:00,0.194,0,0,95.2,981,1.639,0.508
2015-01-04 07:50:00,0.213,0,0,95.3,981,4.006,0.508
2015-01-04 08:00:00,0.218,0,0,95.3,981,5.309,0.254
2015-01-04 08:10:00,0.234,0,0,95.2,981,5.995,0.254
2015-01-04 08:20:00,0.245,0,0,95.2,980,8.62,0.762
2015-01-04 08:30:00,0.233,0,0,95.4,980,14.76,0.254
2015-01-04 08:40:00,0.219,0,0,95.2,980,15.93,0.254
2015-01-04 08:50:00,0.202,0,0,95.3,980,14.04,0.254
2015-01-04 09:00:00,0.197,0,0,95.4,980,17.47,0.254
2015-01-04 09:10:00,0.186,0,0,95.4,980,23.67,0.508
2015-01-04 09:20:00,0.208,0,0,95.4,979,33.1,0.508
2015-01-04 09:30:00,0.227,0,0,95.3,979,40.43,0.254
2015-01-04 09:40:00,0.196,0,0,94.9,979,50.07,0.254
2015-01-04 09:50:00,0.184,0,0,95,979,52.68,0
2015-01-04 10:00:00,0.141,0,0,95.5,978,57.08,0.254
2015-01-04 10:10:00,0.043,0,0,95.7,977,60.84,0
2015-01-04 10:20:00,-0.015,0,0,96.2,977,56.89,0
2015-01-04 10:30:00,0.071,0,0,96.4,977,50.53,0
2015-01-04 10:40:00,0.145,0,0,96.4,976,45.71,0
2015-01-04 10:50:00,0.163,0,0,96.6,977,53.78,0
2015-01-04 11:00:00,0.182,0,0,96.8,977,69.15,0
2015-01-04 11:10:00,0.25,0,0,96.9,977,73.86,0
2015-01-04 11:20:00,0.321,0,0,97.1,977,62.35,0
2015-01-04 11:30:00,0.373,0,0,97.1,977,60.96,0
2015-01-04 11:40:00,0.381,0,0,97.1,976,67.84,0
2015-01-04 11:50:00,0.342,0,0,97.2,976,57.67,0
2015-01-04 12:00:00,0.275,0,0,97.2,976,48.64,0.254
2015-01-04 12:10:00,0.246,0,0,97.4,976,42.01,0
2015-01-04 12:20:00,0.226,0,0,97.5,976,44.07,0
2015-01-04 12:30:00,0.218,0,0,97.6,975,50.36,0
2015-01-04 12:40:00,0.253,0,0,97.8,975,48.23,0
2015-01-04 12:50:00,0.297,0,0,97.7,975,47.22,0
2015-01-04 13:00:00,0.306,0,0,97.7,975,45.47,0
2015-01-04 13:10:00,0.255,0,0,97.7,974,43.11,0
2015-01-04 13:20:00,0.214,0,0,97.8,974,39.16,0
2015-01-04 13:30:00,0.131,0,0,97.8,973,37.1,0
2015-01-04 13:40:00,0.054,0,0,97.9,974,39.32,0
2015-01-04 13:50:00,0.143,0,0,98.2,974,47.78,0
2015-01-04 14:00:00,0.246,0,0,98.3,974,42.07,0
2015-01-04 14:10:00,0.261,0,0,98.2,974,35.74,0
2015-01-04 14:20:00,0.267,0,0,98.2,973,31.95,0
2015-01-04 14:30:00,0.282,0,0,98.3,973,35.85,0
2015-01-04 14:40:00,0.283,0,0,98.3,973,35.72,0.254
2015-01-04 14:50:00,0.374,0,0,98.6,973,45.17,0
2015-01-04 15:00:00,0.44,0,0,98.5,973,43.87,0
2015-01-04 15:10:00,0.428,0,0,98.6,973,37.93,0
2015-01-04 15:20:00,0.425,0,0,98.7,972,32.52,0
2015-01-04 15:30:00,0.407,0,0,98.7,972,22.69,0
2015-01-04 15:40:00,0.368,0,0,98.6,973,15.44,0
2015-01-04 15:50:00,0.359,0,0,98.7,972,11.53,0
2015-01-04 16:00:00,0.393,0,0,98.8,972,7.913,0
2015-01-04 16:10:00,0.41,0,0,98.8,972,4.319,0
2015-01-04 16:20:00,0.397,0,0,98.8,972,2.906,0
2015-01-04 16:30:00,0.406,0,0,98.9,972,0.699,0
2015-01-04 16:40:00,0.468,0,0,99,972,0,0
2015-01-04 16:50:00,0.536,0,0,99,972,0,0
2015-01-04 17:00:00,0.559,0,0,99,972,0,0
2015-01-04 17:10:00,0.508,0,0,98.9,972,0,0
2015-01-04 17:20:00,0.438,0,0,99,972,0,0
2015-01-04 17:30:00,0.449,0,0,99.2,971,0,0
2015-01-04 17:40:00,0.549,0,0,99.3,972,0,0
2015-01-04 17:50:00,0.617,0,0,99.4,972,0,0
2015-01-04 18:00:00,0.739,0,0,99.3,972,0,0
2015-01-04 18:10:00,0.887,0,0,99.3,971,0,0
2015-01-04 18:20:00,0.957,0,0,99.1,971,0,0
2015-01-04 18:30:00,0.804,0,0,99.1,971,0,0
2015-01-04 18:40:00,0.883,0,0,99.4,971,0,0
2015-01-04 18:50:00,1.029,0,0,99.1,971,0,0
2015-01-04 19:00:00,1.109,0,0,99.2,972,0,0
2015-01-04 19:10:00,1.302,0.534,207,99.3,972,0,0
2015-01-04 19:20:00,1.499,1.359,214.8,99,971,0,0
2015-01-04 19:30:00,1.519,0.982,213.7,98.8,971,0,0
2015-01-04 19:40:00,1.602,1.195,248.1,99.1,971,0,0
2015-01-04 19:50:00,1.851,1.275,208.3,98.9,971,0,0
2015-01-04 20:00:00,1.955,1.659,191.1,98.6,971,0,0.254
2015-01-04 20:10:00,2.263,1.091,218.1,99.2,971,0,0.254
2015-01-04 20:20:00,2.647,1.496,213.6,99.6,971,0,0
2015-01-04 20:30:00,2.867,2.342,225,99,971,0.208,0
2015-01-04 20:40:00,3.024,2.397,233.4,99,971,9.62,0
2015-01-04 20:50:00,3.191,2.387,239.9,99.3,971,6.946,0
2015-01-04 21:00:00,3.498,2.641,221,99.7,971,1.014,0.254
2015-01-04 21:10:00,4.293,1.598,220.7,100,970,0.379,0.254
2015-01-04 21:20:00,4.587,1.956,262.4,100,971,0.133,0.254
2015-01-04 21:30:00,5.385,3.765,287.2,100,971,0.645,0
2015-01-04 21:40:00,6.146,3.21,303.8,100,971,0.134,0
2015-01-04 21:50:00,6.159,2.568,309.4,100,971,0.107,0
2015-01-04 22:00:00,6.015,2.841,309.3,100,971,0.171,0.254
2015-01-04 22:10:00,5.705,2.455,312.4,99.9,971,0.006,0.254
2015-01-04 22:20:00,5.38,1.368,319.8,100,971,0,0
2015-01-04 22:30:00,5.201,1.049,293.7,100,971,0.027,0
2015-01-04 22:40:00,4.765,0.663,244.7,99.7,972,0.005,0.254
2015-01-04 22:50:00,4.548,1.764,327.4,100,972,0.066,0
2015-01-04 23:00:00,4.327,1.665,307.8,99.8,972,0.002,0
2015-01-04 23:10:00,4.073,1.554,311.4,99.8,972,0.029,0
2015-01-04 23:20:00,4.093,1.072,311.5,99.9,971,0.022,0
2015-01-04 23:30:00,3.976,1.372,310.2,99.8,972,0.027,0
2015-01-04 23:40:00,4.024,2.496,315.2,98.3,971,0.221,0
2015-01-04 23:50:00,3.997,3.652,308.6,97.3,972,1.485,0
2015-01-05 00:00:00,4.076,4.168,299.8,97.1,972,2.186,0
2015-01-05 00:10:00,3.983,3.282,304.7,96.4,972,0.771,0
2015-01-05 00:20:00,3.811,3.016,303.9,95.6,972,0.302,0
2015-01-05 00:30:00,3.571,3.894,296.6,95,972,0.191,0
2015-01-05 00:40:00,3.498,3.845,297.2,92.8,972,0.366,0
2015-01-05 00:50:00,3.515,5.258,296,91.3,972,0.523,0
2015-01-05 01:00:00,3.549,5.307,295.7,89.9,973,0.061,0
2015-01-05 01:10:00,3.509,4.61,293.1,88.2,973,0,0
2015-01-05 01:20:00,3.357,6.47,291.6,90.6,973,0,0
2015-01-05 01:30:00,3.342,4.793,295.9,90,973,0,0
2015-01-05 01:40:00,3.499,3.205,303.2,88.3,973,0.002,0
2015-01-05 01:50:00,3.471,4.4,298.3,89.1,973,0,0
2015-01-05 02:00:00,3.201,4.499,296.5,88.3,974,0,0
2015-01-05 02:10:00,3.039,4.958,294,85.3,974,0,0
2015-01-05 02:20:00,3.053,3.763,289.7,84.6,974,0,0
2015-01-05 02:30:00,2.951,3.15,291.3,82.8,974,0,0
2015-01-05 02:40:00,2.916,3.886,294.3,81.4,974,0,0
2015-01-05 02:50:00,2.919,4.987,295,81.3,974,0,0
2015-01-05 03:00:00,2.967,3.681,290.5,79.25,975,0,0
2015-01-05 03:10:00,2.878,4.351,289.3,78.16,975,0,0
2015-01-05 03:20:00,2.8,3.848,299.3,77.81,975,0,0
2015-01-05 03:30:00,2.715,2.785,292.6,77.89,975,0,0
2015-01-05 03:40:00,2.536,3.567,293.5,78.9,975,0,0
2015-01-05 03:50:00,2.373,2.636,292.9,78.95,975,0,0
2015-01-05 04:00:00,2.231,3.124,295.3,78.62,975,0,0
2015-01-05 04:10:00,2.074,3.524,294,76.67,975,0,0
2015-01-05 04:20:00,1.969,3.407,291.6,75.94,975,0,0
2015-01-05 04:30:00,1.853,4.557,290.9,73.05,975,0,0
2015-01-05 04:40:00,1.751,5.385,292.2,68.95,976,0,0
2015-01-05 04:50:00,1.668,4.35,296.2,67.32,975,0,0
2015-01-05 05:00:00,1.529,5.28,290.3,65.82,975,0,0
2015-01-05 05:10:00,1.49,4.363,294.3,64.37,976,0,0
2015-01-05 05:20:00,1.424,3.189,304.6,63.42,976,0,0
2015-01-05 05:30:00,1.209,4.951,302.7,62.59,976,0,0
2015-01-05 05:40:00,0.809,5.485,304.4,64.66,977,0,0
2015-01-05 05:50:00,0.32,4.826,301.1,66.31,977,0,0
2015-01-05 06:00:00,-0.087,3.747,300.5,66.89,977,0,0
2015-01-05 06:10:00,-0.332,4.212,297.2,66.01,978,0,0
2015-01-05 06:20:00,-0.368,3.391,294.8,64.74,978,0,0
2015-01-05 06:30:00,-0.316,5.002,292.3,62.93,978,0,0
2015-01-05 06:40:00,-0.44,5.641,300.2,60.32,979,0,0
2015-01-05 06:50:00,-0.558,5.889,303.6,58.41,979,0,0
2015-01-05 07:00:00,-0.82,6.381,296.3,57.31,979,0,0
2015-01-05 07:10:00,-1.024,5.536,295.7,55.98,979,0,0
2015-01-05 07:20:00,-1.226,4.362,297.8,56.57,979,0.052,0
2015-01-05 07:30:00,-1.515,5.12,296.4,57.24,980,3.882,0
2015-01-05 07:40:00,-1.715,5.088,291.1,56.97,980,8.44,0
2015-01-05 07:50:00,-1.855,5.198,296.5,57.34,980,26.32,0
2015-01-05 08:00:00,-1.629,4.674,296.4,58.03,980,62.14,0
2015-01-05 08:10:00,-1.497,4.618,300.4,57.33,981,61.6,0
2015-01-05 08:20:00,-1.861,2.792,304,58.35,981,57.97,0
2015-01-05 08:30:00,-2.126,4.461,300,60.36,982,55.6,0
2015-01-05 08:40:00,-2.435,5.344,291.1,59.38,982,55.57,0
2015-01-05 08:50:00,-2.619,4.527,286.8,57.36,982,99.9,0
2015-01-05 09:00:00,-2.086,4.842,283.7,59.33,982,234.4,0
2015-01-05 09:10:00,-1.639,4.287,281.1,58.2,982,240.3,0
2015-01-05 09:20:00,-1.727,6.154,284.9,48.87,982,269.1,0
2015-01-05 09:30:00,-1.738,5.916,283.5,44.74,982,289.2,0
2015-01-05 09:40:00,-1.675,6.425,295.8,42.04,983,286.8,0
2015-01-05 09:50:00,-1.846,7.802,295.9,40.17,983,346.9,0
2015-01-05 10:00:00,-1.631,5.064,295.9,39.39,983,363.1,0
2015-01-05 10:10:00,-1.273,4.345,295.1,38.84,983,378.3,0
2015-01-05 10:20:00,-1.037,4.857,295.9,36.78,983,410.9,0
2015-01-05 10:30:00,-1.426,5.638,292.9,36.13,983,257.3,0
2015-01-05 10:40:00,-2.027,4.256,288.6,36.74,983,206,0
2015-01-05 10:50:00,-2.31,5.223,295.9,37.76,983,202.4,0
2015-01-05 11:00:00,-2.507,4.106,294.3,39.68,983,239.6,0
2015-01-05 11:10:00,-2.033,5.099,291.3,39.31,983,400.7,0
2015-01-05 11:20:00,-1.769,5.748,298,39.24,983,480.8,0
2015-01-05 11:30:00,-1.69,6.506,289.3,38.17,983,523.2,0
2015-01-05 11:40:00,-1.749,5.619,286.1,39.7,983,510.2,0
2015-01-05 11:50:00,-2.219,5.825,291.8,36.16,983,318,0
2015-01-05 12:00:00,-2.434,6.055,287.5,36.07,983,517,0
2015-01-05 12:10:00,-2.446,6.321,285.5,34.57,983,514.8,0
2015-01-05 12:20:00,-2.033,4.459,281.2,33.66,983,584.2,0
2015-01-05 12:30:00,-2.121,5.877,288.2,32.9,983,434.1,0
2015-01-05 12:40:00,-2.424,3.713,307.2,35.16,983,529.9,0
2015-01-05 12:50:00,-1.941,4.133,302.2,35.53,983,588.1,0
2015-01-05 13:00:00,-1.895,4.857,291.1,34.03,983,524.9,0
2015-01-05 13:10:00,-2.312,5.988,287,30.71,983,516,0
2015-01-05 13:20:00,-2.77,5.585,284.5,32.22,984,550.4,0
2015-01-05 13:30:00,-2.696,4.755,309.2,37.39,984,536.1,0
2015-01-05 13:40:00,-2.711,3.905,295.1,39.24,984,459.8,0
2015-01-05 13:50:00,-2.419,2.95,296.5,35.76,984,471.4,0
2015-01-05 14:00:00,-2.417,3.62,316.3,34.2,984,443,0
2015-01-05 14:10:00,-3.093,4.613,325.6,37.95,985,387.4,0
2015-01-05 14:20:00,-4.03,3.916,315.1,44.16,985,197.5,0
2015-01-05 14:30:00,-5.298,4.576,299.9,46.62,985,104.2,0
2015-01-05 14:40:00,-5.793,4.262,297.1,46.54,986,195.9,0
2015-01-05 14:50:00,-5.395,4.324,295.5,44.73,986,253.5,0
2015-01-05 15:00:00,-5.241,5.129,293.1,41.38,986,229.5,0
2015-01-05 15:10:00,-5.02,5.368,288.7,39.5,986,246.7,0
2015-01-05 15:20:00,-5.118,4.054,306,39.25,986,175.1,0
2015-01-05 15:30:00,-5.646,4.119,308.4,40.84,986,116.7,0
2015-01-05 15:40:00,-5.997,3.563,303.2,41.87,987,103.2,0
2015-01-05 15:50:00,-6.324,3.894,291.8,41.88,987,63.91,0
2015-01-05 16:00:00,-6.564,5.701,297.7,41.4,987,82.9,0
2015-01-05 16:10:00,-6.733,4.438,308.6,41.71,987,56.06,0
2015-01-05 16:20:00,-7.045,3.69,295.7,41.57,987,20.85,0
2015-01-05 16:30:00,-7.582,3.55,308.9,42.83,988,5.637,0
2015-01-05 16:40:00,-7.896,4.271,301.2,43.12,988,0.877,0
2015-01-05 16:50:00,-8.13,4.448,297.7,43.33,988,0,0
2015-01-05 17:00:00,-8.37,2.597,296.5,43.36,988,0,0
2015-01-05 17:10:00,-8.55,3.995,303.2,43.26,989,0,0
2015-01-05 17:20:00,-8.72,3.49,296.9,44.11,989,0,0
2015-01-05 17:30:00,-8.84,3.903,302.8,43.64,989,0,0
2015-01-05 17:40:00,-8.98,3.027,304.6,43.67,989,0,0
2015-01-05 17:50:00,-9.15,2.506,300.6,44.17,989,0,0
2015-01-05 18:00:00,-9.25,3.174,309.7,44.2,990,0,0
2015-01-05 18:10:00,-9.37,3.51,303.6,44.63,990,0,0
2015-01-05 18:20:00,-9.48,4.534,303.4,44.31,990,0,0
2015-01-05 18:30:00,-9.52,4.567,304.7,44.18,990,0,0
2015-01-05 18:40:00,-9.59,4.791,302.1,44.92,991,0,0
2015-01-05 18:50:00,-9.64,4.141,304.4,45.07,991,0,0
2015-01-05 19:00:00,-9.71,3.441,294.1,45.13,991,0,0
2015-01-05 19:10:00,-9.8,3.949,298.1,45.94,991,0,0
2015-01-05 19:20:00,-9.89,2.076,314.8,47.8,991,0,0
2015-01-05 19:30:00,-10.05,2.425,309.3,50.18,991,0,0
2015-01-05 19:40:00,-10.16,4.364,306.3,49.9,992,0,0
2015-01-05 19:50:00,-10.25,3.021,308.7,51.08,992,0,0
2015-01-05 20:00:00,-10.37,3.336,309.6,51.8,992,0,0
2015-01-05 20:10:00,-10.47,2.335,309.4,51.42,993,0,0
2015-01-05 20:20:00,-10.63,2.512,307.5,50.55,993,0,0
2015-01-05 20:30:00,-10.79,2.665,321.7,50.97,992,0,0
2015-01-05 20:40:00,-10.91,2.893,310.7,52.04,992,0,0
2015-01-05 20:50:00,-11.02,3.243,322.9,54.2,992,0,0
2015-01-05 21:00:00,-11.22,2.322,332.1,56.46,992,0,0
2015-01-05 21:10:00,-11.41,2.242,335.9,59.47,991,0,0
2015-01-05 21:20:00,-11.65,1.562,326,62.14,991,0,0
2015-01-05 21:30:00,-11.88,2.084,314.9,62.82,991,0,0
2015-01-05 21:40:00,-11.98,2.267,307.6,62.05,991,0,0
2015-01-05 21:50:00,-12.03,3.286,304.6,60.96,992,0,0
2015-01-05 22:00:00,-12.05,2.704,307,60.73,992,0,0
2015-01-05 22:10:00,-12.14,3.114,306.9,60.41,992,0,0
2015-01-05 22:20:00,-12.18,2.552,300.4,59.49,992,0,0
2015-01-05 22:30:00,-12.23,2.519,301.8,58.56,992,0,0
2015-01-05 22:40:00,-12.33,2.233,311.2,58.47,992,0,0
2015-01-05 22:50:00,-12.37,2.226,300.4,58.55,992,0,0
2015-01-05 23:00:00,-12.45,1.953,301.2,58.67,992,0,0
2015-01-05 23:10:00,-12.59,1.396,278.1,59.07,992,0,0
2015-01-05 23:20:00,-12.77,1.03,304.2,59.7,992,0,0
2015-01-05 23:30:00,-12.84,1.54,297.4,59.44,992,0,0
2015-01-05 23:40:00,-12.89,0.793,309.9,59.34,992,0,0
2015-01-05 23:50:00,-13.09,0.506,288.6,59.86,992,0,0
2015-01-06 00:00:00,-13.18,1.111,285.9,60.66,992,0,0
2015-01-06 00:10:00,-13.11,1.098,280.1,60.9,992,0,0
2015-01-06 00:20:00,-13.17,0.92,281.3,61.18,992,0,0
2015-01-06 00:30:00,-13.08,1.695,279.9,61.15,993,0,0
2015-01-06 00:40:00,-13.03,1.376,280.3,61.76,993,0,0
2015-01-06 00:50:00,-12.99,1.453,272.8,62.34,993,0,0
2015-01-06 01:00:00,-12.99,1.381,272.8,62.71,993,0,0
2015-01-06 01:10:00,-13.02,2.005,281.7,63.36,993,0,0
2015-01-06 01:20:00,-12.88,2.352,278.7,64.24,993,0,0
2015-01-06 01:30:00,-12.92,2.04,281.2,64.9,993,0,0
2015-01-06 01:40:00,-12.97,1.78,275.9,66.01,993,0,0
2015-01-06 01:50:00,-13.02,1.464,264.3,66.38,993,0,0
2015-01-06 02:00:00,-12.97,1.922,278.7,67,994,0,0
2015-01-06 02:10:00,-12.86,1.687,275,67.16,993,0,0
2015-01-06 02:20:00,-12.84,1.306,261.8,67.54,993,0,0
2015-01-06 02:30:00,-12.87,0.701,278.6,67.75,994,0,0
2015-01-06 02:40:00,-12.9,0.904,271.4,67.65,994,0,0
2015-01-06 02:50:00,-12.96,0.821,238.1,67.17,994,0,0
2015-01-06 03:00:00,-12.99,1.013,209.6,66.34,993,0,0
2015-01-06 03:10:00,-12.96,1.422,185.3,65.66,993,0,0
2015-01-06 03:20:00,-13.11,1.174,259.4,65.85,993,0,0
2015-01-06 03:30:00,-13.12,2.257,275.8,66.68,993,0,0
2015-01-06 03:40:00,-13.05,2.145,265.3,67.37,993,0,0
2015-01-06 03:50:00,-13.03,1.259,255,67.66,993,0,0
2015-01-06 04:00:00,-13.08,0.912,180.7,67.42,993,0,0
2015-01-06 04:10:00,-13.28,0.607,207.6,67.54,993,0,0
2015-01-06 04:20:00,-13.25,1.658,278.7,67.53,993,0,0
2015-01-06 04:30:00,-13.01,2.145,285.9,67.77,992,0,0
2015-01-06 04:40:00,-12.93,1.461,293.8,67.4,992,0,0
2015-01-06 04:50:00,-12.97,1.136,297.6,66.94,992,0,0
2015-01-06 05:00:00,-13,1.085,289.8,66.57,992,0,0
2015-01-06 05:10:00,-13.03,0.866,301.2,66.38,992,0,0
2015-01-06 05:20:00,-13.07,1.263,296.1,66.3,992,0,0
2015-01-06 05:30:00,-12.98,1.332,294.2,66.06,992,0,0
2015-01-06 05:40:00,-13,0.906,277.6,66.55,992,0,0
2015-01-06 05:50:00,-13,0.716,279.2,66.39,992,0,0
2015-01-06 06:00:00,-12.92,0.996,285,65.97,992,0,0
2015-01-06 06:10:00,-12.86,0.792,308.9,66.1,992,0,0
2015-01-06 06:20:00,-12.82,0.651,230.1,66.3,992,0,0
2015-01-06 06:30:00,-12.83,0.229,11.43,66.56,992,0,0
2015-01-06 06:40:00,-12.87,0.531,305.9,66.29,992,0,0
2015-01-06 06:50:00,-12.74,0.734,299.2,65.48,992,0,0
2015-01-06 07:00:00,-12.72,0.664,137,65.7,992,0,0
2015-01-06 07:10:00,-12.75,0.83,219,66.61,992,0,0
2015-01-06 07:20:00,-12.72,0.765,242.7,67,992,0.249,0
2015-01-06 07:30:00,-12.63,0.828,208.5,67.08,993,1.955,0
2015-01-06 07:40:00,-12.59,0.99,199.9,67.21,993,6.266,0
